"","moduleLabel","moduleColor","ensembl_id_TH","ensembl_id","entrez"
"CCP110",6,"red","ENSG00000103540.16","ENSG00000103540",9738
"CCR1",3,"brown","ENSG00000163823.3","ENSG00000163823",1230
"CCR2",3,"brown","ENSG00000121807.5","ENSG00000121807",729230
"CCR4",13,"salmon","ENSG00000183813.6","ENSG00000183813",1233
"CCR5",3,"brown","ENSG00000160791.13","ENSG00000160791",1234
"CCR7",13,"salmon","ENSG00000126353.3","ENSG00000126353",1236
"CCRL2",3,"brown","ENSG00000121797.9","ENSG00000121797",9034
"CCSER2",7,"black","ENSG00000107771.15","ENSG00000107771",54462
"CCT5",4,"yellow","ENSG00000150753.11","ENSG00000150753",22948
"CD14",3,"brown","ENSG00000170458.13","ENSG00000170458",929
"CD163",3,"brown","ENSG00000177575.12","ENSG00000177575",9332
"CD2",13,"salmon","ENSG00000116824.4","ENSG00000116824",914
"CD200R1",3,"brown","ENSG00000163606.10","ENSG00000163606",131450
"CD244",13,"salmon","ENSG00000122223.12","ENSG00000122223",51744
"CD247",13,"salmon","ENSG00000198821.10","ENSG00000198821",919
"CD27",13,"salmon","ENSG00000139193.3","ENSG00000139193",939
"CD274",3,"brown","ENSG00000120217.13","ENSG00000120217",29126
"CD2AP",6,"red","ENSG00000198087.7","ENSG00000198087",23607
"CD300A",3,"brown","ENSG00000167851.13","ENSG00000167851",11314
"CD300C",3,"brown","ENSG00000167850.3","ENSG00000167850",10871
"CD300E",3,"brown","ENSG00000186407.6","ENSG00000186407",342510
"CD300LF",3,"brown","ENSG00000186074.18","ENSG00000186074",146722
"CD33",3,"brown","ENSG00000105383.14","ENSG00000105383",945
"CD34",22,"darkgreen","ENSG00000174059.16","ENSG00000174059",947
"CD3D",13,"salmon","ENSG00000167286.9","ENSG00000167286",915
"CD3E",13,"salmon","ENSG00000198851.9","ENSG00000198851",916
"CD3G",13,"salmon","ENSG00000160654.9","ENSG00000160654",917
"CD4",3,"brown","ENSG00000010610.9","ENSG00000010610",920
"CD5",13,"salmon","ENSG00000110448.10","ENSG00000110448",921
"CD53",3,"brown","ENSG00000143119.12","ENSG00000143119",963
"CD68",3,"brown","ENSG00000129226.13","ENSG00000129226",968
"CD74",3,"brown","ENSG00000019582.14","ENSG00000019582",972
"CD80",3,"brown","ENSG00000121594.11","ENSG00000121594",941
"CD86",3,"brown","ENSG00000114013.15","ENSG00000114013",942
"CD8A",13,"salmon","ENSG00000153563.15","ENSG00000153563",925
"CD93",22,"darkgreen","ENSG00000125810.9","ENSG00000125810",22918
"CD96",13,"salmon","ENSG00000153283.12","ENSG00000153283",10225
"CDC20",4,"yellow","ENSG00000117399.13","ENSG00000117399",991
"CDC23",6,"red","ENSG00000094880.10","ENSG00000094880",8697
"CDC25A",4,"yellow","ENSG00000164045.11","ENSG00000164045",993
"CDC25C",4,"yellow","ENSG00000158402.18","ENSG00000158402",995
"CDC27",17,"grey60","ENSG00000004897.11","ENSG00000004897",996
"CDC37L1",7,"black","ENSG00000106993.11","ENSG00000106993",55664
"CDC40",6,"red","ENSG00000168438.14","ENSG00000168438",51362
"CDC42BPB",7,"black","ENSG00000198752.9","ENSG00000198752",9578
"CDC45",4,"yellow","ENSG00000093009.9","ENSG00000093009",8318
"CDC5L",6,"red","ENSG00000096401.7","ENSG00000096401",988
"CDC6",4,"yellow","ENSG00000094804.9","ENSG00000094804",990
"CDC7",4,"yellow","ENSG00000097046.12","ENSG00000097046",8317
"CDCA2",4,"yellow","ENSG00000184661.13","ENSG00000184661",157313
"CDCA3",4,"yellow","ENSG00000111665.11","ENSG00000111665",83461
"CDCA4",4,"yellow","ENSG00000170779.10","ENSG00000170779",55038
"CDCA5",4,"yellow","ENSG00000146670.9","ENSG00000146670",113130
"CDCA7",4,"yellow","ENSG00000144354.13","ENSG00000144354",83879
"CDCA8",4,"yellow","ENSG00000134690.10","ENSG00000134690",55143
"CDH5",22,"darkgreen","ENSG00000179776.17","ENSG00000179776",1003
"CDK1",4,"yellow","ENSG00000170312.15","ENSG00000170312",983
"CDK12",17,"grey60","ENSG00000167258.13","ENSG00000167258",51755
"CDK13",6,"red","ENSG00000065883.14","ENSG00000065883",8621
"CDK19",6,"red","ENSG00000155111.14","ENSG00000155111",23097
"CDK2",4,"yellow","ENSG00000123374.10","ENSG00000123374",1017
"CDKAL1",7,"black","ENSG00000145996.11","ENSG00000145996",54901
"CDKL5",7,"black","ENSG00000008086.10","ENSG00000008086",6792
"CDKN2AIP",6,"red","ENSG00000168564.5","ENSG00000168564",55602
"CDKN3",4,"yellow","ENSG00000100526.19","ENSG00000100526",1033
"CDT1",4,"yellow","ENSG00000167513.8","ENSG00000167513",81620
"CDV3",6,"red","ENSG00000091527.15","ENSG00000091527",55573
"CEACAM4",3,"brown","ENSG00000105352.10","ENSG00000105352",1089
"CECR1",3,"brown","ENSG00000093072.15","ENSG00000093072",51816
"CELF1",6,"red","ENSG00000149187.17","ENSG00000149187",10658
"CENPA",4,"yellow","ENSG00000115163.14","ENSG00000115163",1058
"CENPC",6,"red","ENSG00000145241.10","ENSG00000145241",1060
"CENPE",4,"yellow","ENSG00000138778.11","ENSG00000138778",1062
"CENPF",4,"yellow","ENSG00000117724.12","ENSG00000117724",1063
"CENPH",4,"yellow","ENSG00000153044.9","ENSG00000153044",64946
"CENPI",4,"yellow","ENSG00000102384.13","ENSG00000102384",2491
"CENPJ",6,"red","ENSG00000151849.14","ENSG00000151849",55835
"CENPK",4,"yellow","ENSG00000123219.12","ENSG00000123219",64105
"CENPL",4,"yellow","ENSG00000120334.15","ENSG00000120334",91687
"CENPM",4,"yellow","ENSG00000100162.14","ENSG00000100162",79019
"CENPN",4,"yellow","ENSG00000166451.13","ENSG00000166451",55839
"CENPO",4,"yellow","ENSG00000138092.10","ENSG00000138092",79172
"CENPP",4,"yellow","ENSG00000188312.13","ENSG00000188312",401541
"CENPQ",4,"yellow","ENSG00000031691.6","ENSG00000031691",55166
"CENPU",4,"yellow","ENSG00000151725.11","ENSG00000151725",79682
"CEP135",6,"red","ENSG00000174799.10","ENSG00000174799",9662
"CEP152",4,"yellow","ENSG00000103995.13","ENSG00000103995",22995
"CEP170",6,"red","ENSG00000143702.15","ENSG00000143702",9859
"CEP250",6,"red","ENSG00000126001.15","ENSG00000126001",11190
"CEP295",6,"red","ENSG00000166004.14","ENSG00000166004",85459
"CEP350",17,"grey60","ENSG00000135837.15","ENSG00000135837",9857
"CEP41",4,"yellow","ENSG00000106477.18","ENSG00000106477",95681
"CEP44",6,"red","ENSG00000164118.12","ENSG00000164118",80817
"CEP55",4,"yellow","ENSG00000138180.15","ENSG00000138180",55165
"CEP57",6,"red","ENSG00000166037.10","ENSG00000166037",9702
"CEP57L1",6,"red","ENSG00000183137.14","ENSG00000183137",285753
"CEP63",24,"darkgrey","ENSG00000182923.16","ENSG00000182923",80254
"CEP68",17,"grey60","ENSG00000011523.13","ENSG00000011523",23177
"CEP76",6,"red","ENSG00000101624.10","ENSG00000101624",79959
"CEP78",6,"red","ENSG00000148019.12","ENSG00000148019",84131
"CEP85",4,"yellow","ENSG00000130695.13","ENSG00000130695",64793
"CEP85L",6,"red","ENSG00000111860.13","ENSG00000111860",387119
"CEP97",6,"red","ENSG00000182504.10","ENSG00000182504",79598
"CERS6",7,"black","ENSG00000172292.14","ENSG00000172292",253782
"CFAP97",6,"red","ENSG00000164323.12","ENSG00000164323",57587
"CFP",3,"brown","ENSG00000126759.12","ENSG00000126759",5199
"CGGBP1",6,"red","ENSG00000163320.10","ENSG00000163320",8545
"CHAC2",4,"yellow","ENSG00000143942.4","ENSG00000143942",494143
"CHAF1A",4,"yellow","ENSG00000167670.15","ENSG00000167670",10036
"CHAF1B",4,"yellow","ENSG00000159259.7","ENSG00000159259",8208
"CHAMP1",6,"red","ENSG00000198824.5","ENSG00000198824",283489
"CHCHD3",4,"yellow","ENSG00000106554.11","ENSG00000106554",54927
"CHD6",17,"grey60","ENSG00000124177.14","ENSG00000124177",84181
"CHD9",17,"grey60","ENSG00000177200.15","ENSG00000177200",80205
"CHEK1",4,"yellow","ENSG00000149554.12","ENSG00000149554",1111
"CHEK2",4,"yellow","ENSG00000183765.20","ENSG00000183765",11200
"CHERP",18,"lightgreen","ENSG00000085872.14","ENSG00000085872",10523
"CHMP2B",17,"grey60","ENSG00000083937.8","ENSG00000083937",25978
"CHMP3",7,"black","ENSG00000115561.14","ENSG00000115561",51652
"CHRM3-AS2",13,"salmon","ENSG00000233355.6","ENSG00000233355",100506915
"CHRNA1",26,"darkorange","ENSG00000138435.14","ENSG00000138435",1134
"CHRND",26,"darkorange","ENSG00000135902.9","ENSG00000135902",1144
"CHSY1",14,"cyan","ENSG00000131873.5","ENSG00000131873",22856
"CHTF8",6,"red","ENSG00000168802.12","ENSG00000168802",54921
"CHTOP",4,"yellow","ENSG00000160679.12","ENSG00000160679",26097
"CHUK",6,"red","ENSG00000213341.10","ENSG00000213341",1147
"CIITA",3,"brown","ENSG00000179583.17","ENSG00000179583",4261
"CIPC",6,"red","ENSG00000198894.7","ENSG00000198894",85457
"CIT",4,"yellow","ENSG00000122966.13","ENSG00000122966",11113
"CKAP2",4,"yellow","ENSG00000136108.14","ENSG00000136108",26586
"CKAP2L",4,"yellow","ENSG00000169607.12","ENSG00000169607",150468
"CKAP5",4,"yellow","ENSG00000175216.14","ENSG00000175216",9793
"CKM",26,"darkorange","ENSG00000104879.4","ENSG00000104879",1158
"CKS1B",4,"yellow","ENSG00000173207.12","ENSG00000173207",1163
"CLASP1",7,"black","ENSG00000074054.17","ENSG00000074054",23332
"CLASP2",6,"red","ENSG00000163539.15","ENSG00000163539",23122
"CLCN3",17,"grey60","ENSG00000109572.13","ENSG00000109572",1182
"CLEC10A",3,"brown","ENSG00000132514.13","ENSG00000132514",10462
"CLEC12A",3,"brown","ENSG00000172322.13","ENSG00000172322",160364
"CLEC14A",22,"darkgreen","ENSG00000176435.6","ENSG00000176435",161198
"CLEC1A",22,"darkgreen","ENSG00000150048.10","ENSG00000150048",51267
"CLEC2B",3,"brown","ENSG00000110852.4","ENSG00000110852",9976
"CLEC4D",3,"brown","ENSG00000166527.7","ENSG00000166527",338339
"CLEC7A",3,"brown","ENSG00000172243.17","ENSG00000172243",64581
"CLEC9A",13,"salmon","ENSG00000197992.6","ENSG00000197992",283420
"CLIC2",3,"brown","ENSG00000155962.12","ENSG00000155962",1193
"CLK4",6,"red","ENSG00000113240.12","ENSG00000113240",57396
"CLOCK",7,"black","ENSG00000134852.14","ENSG00000134852",9575
"CLPX",7,"black","ENSG00000166855.9","ENSG00000166855",10845
"CLSPN",4,"yellow","ENSG00000092853.13","ENSG00000092853",63967
"CMIP",7,"black","ENSG00000153815.16","ENSG00000153815",80790
"CMTR1",7,"black","ENSG00000137200.12","ENSG00000137200",23070
"CMTR2",6,"red","ENSG00000180917.16","ENSG00000180917",55783
"CNNM4",17,"grey60","ENSG00000158158.11","ENSG00000158158",26504
"CNOT4",17,"grey60","ENSG00000080802.18","ENSG00000080802",4850
"CNOT6",6,"red","ENSG00000113300.11","ENSG00000113300",57472
"CNOT6L",17,"grey60","ENSG00000138767.12","ENSG00000138767",246175
"CNOT7",17,"grey60","ENSG00000198791.11","ENSG00000198791",29883
"CNOT8",18,"lightgreen","ENSG00000155508.13","ENSG00000155508",9337
"CNST",17,"grey60","ENSG00000162852.13","ENSG00000162852",163882
"CNTLN",4,"yellow","ENSG00000044459.14","ENSG00000044459",54875
"CNTRL",18,"lightgreen","ENSG00000119397.16","ENSG00000119397",11064
"COA7",6,"red","ENSG00000162377.5","ENSG00000162377",65260
"COG8",6,"red","ENSG00000213380.13","ENSG00000213380",84342
"COIL",6,"red","ENSG00000121058.4","ENSG00000121058",8161
"COL4A3BP",17,"grey60","ENSG00000113163.15","ENSG00000113163",10087
"COMMD2",17,"grey60","ENSG00000114744.8","ENSG00000114744",51122
"COPA",7,"black","ENSG00000122218.14","ENSG00000122218",1314
"COPB1",24,"darkgrey","ENSG00000129083.12","ENSG00000129083",1315
"COPB2",7,"black","ENSG00000184432.9","ENSG00000184432",9276
"COPG2",24,"darkgrey","ENSG00000158623.14","ENSG00000158623",26958
"COPS8",17,"grey60","ENSG00000198612.10","ENSG00000198612",10920
"COX10-AS1",6,"red","ENSG00000236088.9","ENSG00000236088",100874058
"COX11",6,"red","ENSG00000166260.10","ENSG00000166260",1353
"COX15",6,"red","ENSG00000014919.12","ENSG00000014919",1355
"CPD",7,"black","ENSG00000108582.11","ENSG00000108582",1362
"CPSF2",17,"grey60","ENSG00000165934.12","ENSG00000165934",53981
"CPSF6",4,"yellow","ENSG00000111605.16","ENSG00000111605",11052
"CPSF7",6,"red","ENSG00000149532.15","ENSG00000149532",79869
"CPT2",17,"grey60","ENSG00000157184.5","ENSG00000157184",1376
"CRAMP1L",6,"red","ENSG00000007545.15","ENSG00000007545",57585
"CRCP",17,"grey60","ENSG00000241258.6","ENSG00000241258",27297
"CREB1",17,"grey60","ENSG00000118260.14","ENSG00000118260",1385
"CREBBP",17,"grey60","ENSG00000005339.12","ENSG00000005339",1387
"CREBRF",17,"grey60","ENSG00000164463.12","ENSG00000164463",153222
"CREBZF",6,"red","ENSG00000137504.13","ENSG00000137504",58487
"CRK",6,"red","ENSG00000167193.7","ENSG00000167193",1398
"CRKL",6,"red","ENSG00000099942.12","ENSG00000099942",1399
"CRLF3",6,"red","ENSG00000176390.11","ENSG00000176390",51379
"CRTAM",13,"salmon","ENSG00000109943.8","ENSG00000109943",56253
"CRTC3",7,"black","ENSG00000140577.15","ENSG00000140577",64784
"CRY1",7,"black","ENSG00000008405.11","ENSG00000008405",1407
"CS",6,"red","ENSG00000062485.18","ENSG00000062485",1431
"CSDE1",17,"grey60","ENSG00000009307.15","ENSG00000009307",7812
"CSE1L",4,"yellow","ENSG00000124207.16","ENSG00000124207",1434
"CSF1",3,"brown","ENSG00000184371.13","ENSG00000184371",1435
"CSF1R",3,"brown","ENSG00000182578.13","ENSG00000182578",1436
"CSF2RA",3,"brown","ENSG00000198223.14","ENSG00000198223",1438
"CSNK1A1",17,"grey60","ENSG00000113712.16","ENSG00000113712",1452
"CSNK1G1",17,"grey60","ENSG00000169118.15","ENSG00000169118",53944
"CSNK2A1",6,"red","ENSG00000101266.16","ENSG00000101266",1457
"CSNK2A3",6,"red","ENSG00000254598.2","ENSG00000254598",283106
"CSRP3",26,"darkorange","ENSG00000129170.8","ENSG00000129170",8048
"CST7",13,"salmon","ENSG00000077984.5","ENSG00000077984",8530
"CSTA",3,"brown","ENSG00000121552.3","ENSG00000121552",1475
"CSTF1",6,"red","ENSG00000101138.11","ENSG00000101138",1477
"CSTF2T",17,"grey60","ENSG00000177613.8","ENSG00000177613",23283
"CTAGE7P",6,"red","ENSG00000233122.2","ENSG00000233122",NA
"CTBP1-AS2",6,"red","ENSG00000196810.4","ENSG00000196810",NA
"CTCF",6,"red","ENSG00000102974.14","ENSG00000102974",10664
"CTDSP2",17,"grey60","ENSG00000175215.9","ENSG00000175215",10106
"CTDSPL2",6,"red","ENSG00000137770.13","ENSG00000137770",51496
"CTNNB1",14,"cyan","ENSG00000168036.16","ENSG00000168036",1499
"CTNND1",7,"black","ENSG00000198561.12","ENSG00000198561",1500
"CTPS1",4,"yellow","ENSG00000171793.13","ENSG00000171793",1503
"CTR9",24,"darkgrey","ENSG00000198730.7","ENSG00000198730",9646
"CTSC",3,"brown","ENSG00000109861.15","ENSG00000109861",1075
"CTSL",3,"brown","ENSG00000135047.14","ENSG00000135047",1514
"CTSS",3,"brown","ENSG00000163131.10","ENSG00000163131",1520
"CTSW",13,"salmon","ENSG00000172543.7","ENSG00000172543",1521
"CTSZ",3,"brown","ENSG00000101160.13","ENSG00000101160",1522
"CTTNBP2NL",7,"black","ENSG00000143079.14","ENSG00000143079",55917
"CUL2",7,"black","ENSG00000108094.14","ENSG00000108094",8453
"CUL4B",17,"grey60","ENSG00000158290.16","ENSG00000158290",8450
"CUL5",6,"red","ENSG00000166266.13","ENSG00000166266",8065
"CUL7",7,"black","ENSG00000044090.8","ENSG00000044090",9820
"CXCL10",3,"brown","ENSG00000169245.5","ENSG00000169245",3627
"CXCL16",3,"brown","ENSG00000161921.14","ENSG00000161921",58191
"CXCL9",13,"salmon","ENSG00000138755.5","ENSG00000138755",4283
"CXCR3",13,"salmon","ENSG00000186810.7","ENSG00000186810",2833
"CXCR6",13,"salmon","ENSG00000172215.5","ENSG00000172215",10663
"CXorf23",6,"red","ENSG00000173681.16","ENSG00000173681",256643
"CXorf36",22,"darkgreen","ENSG00000147113.16","ENSG00000147113",79742
"CXorf38",7,"black","ENSG00000185753.12","ENSG00000185753",159013
"CYB5RL",6,"red","ENSG00000215883.9","ENSG00000215883",606495
"CYBB",3,"brown","ENSG00000165168.7","ENSG00000165168",1536
"CYLD",14,"cyan","ENSG00000083799.17","ENSG00000083799",1540
"CYTH4",3,"brown","ENSG00000100055.20","ENSG00000100055",27128
"DARS2",4,"yellow","ENSG00000117593.9","ENSG00000117593",55157
"DAXX",6,"red","ENSG00000204209.10","ENSG00000204209",1616
"DBF4",4,"yellow","ENSG00000006634.7","ENSG00000006634",10926
"DBF4B",4,"yellow","ENSG00000161692.17","ENSG00000161692",80174
"DBR1",6,"red","ENSG00000138231.12","ENSG00000138231",51163
"DCAF10",6,"red","ENSG00000122741.15","ENSG00000122741",79269
"DCAF11",7,"black","ENSG00000100897.17","ENSG00000100897",80344
"DCAF12",6,"red","ENSG00000198876.12","ENSG00000198876",25853
"DCAF13",4,"yellow","ENSG00000164934.13","ENSG00000164934",25879
"DCAF16",6,"red","ENSG00000163257.10","ENSG00000163257",54876
"DCAF17",6,"red","ENSG00000115827.13","ENSG00000115827",80067
"DCAF5",7,"black","ENSG00000139990.17","ENSG00000139990",8816
"DCAF7",6,"red","ENSG00000136485.14","ENSG00000136485",10238
"DCK",6,"red","ENSG00000156136.9","ENSG00000156136",1633
"DCLRE1B",6,"red","ENSG00000118655.4","ENSG00000118655",64858
"DCLRE1C",6,"red","ENSG00000152457.17","ENSG00000152457",64421
"DCP1A",6,"red","ENSG00000272886.5","ENSG00000272886",55802
"DCP2",18,"lightgreen","ENSG00000172795.15","ENSG00000172795",167227
"DCTN4",17,"grey60","ENSG00000132912.12","ENSG00000132912",51164
"DCTN5",17,"grey60","ENSG00000166847.9","ENSG00000166847",84516
"DCUN1D1",17,"grey60","ENSG00000043093.13","ENSG00000043093",54165
"DCUN1D4",6,"red","ENSG00000109184.14","ENSG00000109184",23142
"DDHD1",6,"red","ENSG00000100523.14","ENSG00000100523",80821
"DDHD2",7,"black","ENSG00000085788.13","ENSG00000085788",23259
"DDI2",6,"red","ENSG00000197312.11","ENSG00000197312",84301
"DDIAS",4,"yellow","ENSG00000165490.12","ENSG00000165490",220042
"DDX17",6,"red","ENSG00000100201.18","ENSG00000100201",10521
"DDX18",6,"red","ENSG00000088205.12","ENSG00000088205",8886
"DDX20",6,"red","ENSG00000064703.11","ENSG00000064703",11218
"DDX21",6,"red","ENSG00000165732.12","ENSG00000165732",9188
"DDX23",4,"yellow","ENSG00000174243.9","ENSG00000174243",9416
"DDX42",6,"red","ENSG00000198231.12","ENSG00000198231",11325
"DDX46",24,"darkgrey","ENSG00000145833.15","ENSG00000145833",9879
"DDX50",6,"red","ENSG00000107625.12","ENSG00000107625",79009
"DDX6",17,"grey60","ENSG00000110367.11","ENSG00000110367",1656
"DEK",6,"red","ENSG00000124795.14","ENSG00000124795",7913
"DENND4C",17,"grey60","ENSG00000137145.20","ENSG00000137145",55667
"DENR",6,"red","ENSG00000139726.10","ENSG00000139726",8562
"DEPDC1",4,"yellow","ENSG00000024526.16","ENSG00000024526",55635
"DEPDC1B",4,"yellow","ENSG00000035499.12","ENSG00000035499",55789
"DEPDC4",4,"yellow","ENSG00000166153.16","ENSG00000166153",120863
"DES",26,"darkorange","ENSG00000175084.11","ENSG00000175084",1674
"DESI2",6,"red","ENSG00000121644.18","ENSG00000121644",51029
"DET1",6,"red","ENSG00000140543.13","ENSG00000140543",55070
"DGCR2",7,"black","ENSG00000070413.18","ENSG00000070413",9993
"DHDDS",7,"black","ENSG00000117682.16","ENSG00000117682",79947
"DHFR",4,"yellow","ENSG00000228716.6","ENSG00000228716",1719
"DHFRL1",17,"grey60","ENSG00000178700.7","ENSG00000178700",200895
"DHX15",18,"lightgreen","ENSG00000109606.12","ENSG00000109606",1665
"DHX29",17,"grey60","ENSG00000067248.9","ENSG00000067248",54505
"DHX33",6,"red","ENSG00000005100.12","ENSG00000005100",56919
"DHX40",17,"grey60","ENSG00000108406.9","ENSG00000108406",79665
"DHX9",4,"yellow","ENSG00000135829.16","ENSG00000135829",1660
"DIAPH3",6,"red","ENSG00000139734.17","ENSG00000139734",81624
"DICER1",6,"red","ENSG00000100697.14","ENSG00000100697",23405
"DIDO1",17,"grey60","ENSG00000101191.16","ENSG00000101191",11083
"DIEXF",6,"red","ENSG00000117597.17","ENSG00000117597",27042
"DIMT1",18,"lightgreen","ENSG00000086189.9","ENSG00000086189",27292
"DIP2B",7,"black","ENSG00000066084.12","ENSG00000066084",57609
"DIRC2",7,"black","ENSG00000138463.8","ENSG00000138463",84925
"DIS3",6,"red","ENSG00000083520.14","ENSG00000083520",22894
"DIS3L",6,"red","ENSG00000166938.12","ENSG00000166938",115752
"DLEU2L",6,"red","ENSG00000116652.6","ENSG00000116652",NA
"DLG1",18,"lightgreen","ENSG00000075711.20","ENSG00000075711",1739
"DLGAP5",4,"yellow","ENSG00000126787.12","ENSG00000126787",9787
"DLST",6,"red","ENSG00000119689.14","ENSG00000119689",1743
"DMTF1",6,"red","ENSG00000135164.18","ENSG00000135164",9988
"DNA2",4,"yellow","ENSG00000138346.14","ENSG00000138346",1763
"DNAAF2",6,"red","ENSG00000165506.14","ENSG00000165506",55172
"DNAJB14",7,"black","ENSG00000164031.16","ENSG00000164031",79982
"DNAJC14",17,"grey60","ENSG00000135392.15","ENSG00000135392",85406
"DNAJC27",6,"red","ENSG00000115137.11","ENSG00000115137",51277
"DNAJC3",14,"cyan","ENSG00000102580.14","ENSG00000102580",5611
"DNAJC5",7,"black","ENSG00000101152.10","ENSG00000101152",80331
"DNASE1",6,"red","ENSG00000213918.10","ENSG00000213918",1773
"DNM1L",6,"red","ENSG00000087470.17","ENSG00000087470",10059
"DNM2",7,"black","ENSG00000079805.16","ENSG00000079805",1785
"DNMT1",4,"yellow","ENSG00000130816.14","ENSG00000130816",1786
"DOCK1",14,"cyan","ENSG00000150760.12","ENSG00000150760",1793
"DOK2",3,"brown","ENSG00000147443.12","ENSG00000147443",9046
"DOPEY1",6,"red","ENSG00000083097.14","ENSG00000083097",23033
"DPP8",17,"grey60","ENSG00000074603.18","ENSG00000074603",54878
"DPY19L3",6,"red","ENSG00000178904.18","ENSG00000178904",147991
"DPY19L4",6,"red","ENSG00000156162.16","ENSG00000156162",286148
"DR1",17,"grey60","ENSG00000117505.12","ENSG00000117505",1810
"DRAM1",3,"brown","ENSG00000136048.13","ENSG00000136048",55332
